sales_key,date_key,customer_key,movie_key,store_key,sales_amount
7605,20070319,262,679,1,2.99
7606,20070320,262,807,1,5.99
7607,20070321,262,174,1,4.99
7608,20070321,262,914,2,3.99
7609,20070322,262,682,1,6.99
7610,20070322,262,896,2,3.99
7611,20070322,262,535,1,0.99
7612,20070323,262,767,2,4.99
7613,20070323,262,803,1,4.99
7614,20070323,262,319,2,3.99
7615,20070301,263,434,1,6.99
7616,20070301,263,912,1,2.99
7617,20070302,263,154,2,2.99
7618,20070317,263,291,1,0.99
7619,20070317,263,409,2,9.99
7620,20070318,263,557,2,5.99
7621,20070319,263,460,1,6.99
7622,20070321,263,572,2,3.99
7623,20070321,263,421,2,6.99
7624,20070322,263,777,1,4.99
7625,20070323,263,370,2,7.99
7626,20070301,264,232,1,2.99
7627,20070316,264,35,1,3.99
7628,20070316,264,924,2,0.99
7629,20070316,264,448,1,2.99
7630,20070318,264,845,1,4.99
7631,20070320,264,966,1,2.99
7632,20070320,264,820,1,5.99
7633,20070323,264,880,2,4.99
7634,20070301,265,181,2,3.99
7635,20070302,265,59,1,3.99
7636,20070318,265,819,1,1.99
7637,20070318,265,267,1,4.99
7638,20070320,265,919,1,8.99
7639,20070321,265,469,2,4.99
7640,20070321,265,260,2,6.99
7641,20070321,265,104,2,6.99
7642,20070322,265,770,2,2.99
7643,20070301,266,988,1,4.99
7644,20070302,266,530,1,5.99
7645,20070302,266,480,2,5.99
7646,20070302,266,45,2,4.99
7647,20070317,266,931,2,0.99
7648,20070317,266,970,2,0.99
7649,20070318,266,456,1,4.99
7650,20070318,266,966,2,0.99
7651,20070318,266,51,1,6.99
7652,20070318,266,824,2,4.99
7653,20070319,266,403,1,8.99
7654,20070320,266,854,2,6.99
7655,20070320,266,863,2,1.99
7656,20070321,266,349,1,2.99
7657,20070322,266,218,1,0.99
7658,20070322,266,851,2,2.99
7659,20070322,266,772,1,4.99
7660,20070323,259,492,1,1.99
7661,20070430,267,462,2,2.99
7662,20070430,267,836,1,4.99
7663,20070406,268,929,1,4.99
7664,20070408,268,8,2,4.99
7665,20070409,268,439,1,7.99
7666,20070410,268,288,1,2.99
7667,20070410,268,643,2,2.99
7668,20070410,268,354,1,6.99
7669,20070411,268,726,2,3.99
7670,20070412,268,395,2,1.99
7671,20070430,268,4,1,2.99
7672,20070430,268,506,1,7.99
7673,20070430,268,993,1,3.99
7674,20070430,268,494,1,1.99
7675,20070407,269,897,2,9.99
7676,20070408,269,821,2,0.99
7677,20070408,269,908,2,6.99
7678,20070411,269,464,2,2.99
7679,20070412,269,527,2,5.99
7680,20070412,269,341,1,4.99
7681,20070427,269,745,2,4.99
7682,20070427,269,973,2,6.99
7683,20070428,269,644,1,2.99
7684,20070405,270,480,1,3.99
7685,20070406,270,682,1,9.99
7686,20070410,270,562,2,0.99
7687,20070412,270,336,1,4.99
7688,20070429,270,999,1,2.99
7689,20070429,270,220,1,3.99
7690,20070430,270,468,1,3.99
7691,20070406,271,753,1,1.99
7692,20070408,271,799,1,2.99
7693,20070410,271,833,2,1.99
7694,20070410,271,305,1,2.99
7695,20070411,271,643,1,2.99
7696,20070427,271,169,1,3.99
7697,20070429,271,425,2,0.99
7698,20070430,271,85,2,4.99
7699,20070430,271,463,1,7.99
7700,20070409,272,51,2,3.99
7701,20070409,272,620,2,2.99
7702,20070427,272,995,2,7.99
7703,20070428,272,391,1,2.99
7704,20070428,272,439,1,7.99
7705,20070430,272,778,1,10.99
7706,20070406,273,690,1,2.99
7707,20070408,273,7,1,5.99
7708,20070409,273,919,1,7.99
7709,20070409,273,633,2,7.99
7710,20070410,273,650,1,2.99
7711,20070412,273,763,1,8.99
7712,20070412,273,114,1,1.99
7713,20070412,273,67,2,2.99
7714,20070412,273,115,2,5.99
7715,20070429,273,572,2,2.99
7716,20070430,273,985,2,4.99
7717,20070430,273,806,1,5.99
7718,20070430,273,143,2,0.99
7719,20070430,273,231,1,3.99
7720,20070430,273,913,2,0.99
7721,20070405,274,578,2,5.99
7722,20070407,274,609,2,2.99
7723,20070408,274,150,2,2.99
7724,20070411,274,490,1,3.99
7725,20070428,274,76,1,0.99
7726,20070429,274,445,1,5.99
7727,20070429,274,448,1,7.99
7728,20070430,274,486,1,4.99
7729,20070430,274,703,2,4.99
7730,20070430,274,439,1,4.99
7731,20070407,275,164,2,0.99
7732,20070408,275,176,2,0.99
7733,20070408,275,438,1,9.99
7734,20070411,275,772,1,5.99
7735,20070412,275,945,2,0.99
7736,20070427,275,358,2,2.99
7737,20070427,275,455,1,4.99
7738,20070429,275,471,1,2.99
7739,20070430,275,437,1,2.99
7740,20070406,276,433,1,2.99
7741,20070408,276,873,1,0.99
7742,20070409,276,527,1,4.99
7743,20070409,276,776,1,4.99
7744,20070427,276,966,2,5.99
7745,20070428,276,534,2,2.99
7746,20070430,276,807,1,0.99
7747,20070430,276,19,1,1.99
7748,20070430,276,255,1,4.99
7749,20070430,276,827,2,8.99
7750,20070430,276,199,1,5.99
7751,20070406,277,397,2,5.99
7752,20070406,277,3,2,2.99
7753,20070407,277,907,1,4.99
7754,20070408,277,222,2,5.99
7755,20070410,277,849,1,0.99
7756,20070410,277,608,2,2.99
7757,20070411,277,928,1,2.99
7758,20070412,277,871,1,5.99
7759,20070427,277,145,2,4.99
7760,20070429,277,756,2,2.99
7761,20070430,277,982,1,4.99
7762,20070430,277,733,1,0.99
7763,20070406,278,958,2,2.99
7764,20070407,278,753,2,4.99
7765,20070408,278,879,1,8.99
7766,20070412,278,775,2,4.99
7767,20070427,278,388,1,0.99
7768,20070428,278,896,2,0.99
7769,20070428,278,657,2,5.99
7770,20070430,278,117,1,4.99
7771,20070430,278,269,2,2.99
7772,20070407,279,88,2,4.99
7773,20070408,279,564,2,7.99
7774,20070409,279,55,2,2.99
7775,20070409,279,444,2,9.99
7776,20070411,279,650,2,0.99
7777,20070428,279,550,1,2.99
7778,20070429,279,450,2,3.99
7779,20070430,279,111,2,5.99
7780,20070430,279,484,2,2.99
7781,20070408,280,565,1,4.99
7782,20070412,280,143,2,0.99
7783,20070427,280,911,1,4.99
7784,20070428,280,970,1,0.99
7785,20070429,280,163,2,0.99
7786,20070429,280,11,1,0.99
7787,20070429,280,706,1,7.99
7788,20070429,280,152,1,6.99
7789,20070429,280,242,2,3.99
7790,20070429,280,367,2,0.99
7791,20070430,280,833,2,0.99
7792,20070408,281,266,1,0.99
7793,20070408,281,651,2,6.99
7794,20070409,281,489,1,5.99
7795,20070412,281,509,2,0.99
7796,20070427,281,373,2,2.99
7797,20070427,281,890,2,3.99
7798,20070428,281,97,1,0.99
7799,20070428,281,710,1,4.99
7800,20070406,282,800,2,2.99
7801,20070406,282,395,2,2.99
7802,20070407,282,707,2,2.99
7803,20070407,282,263,1,4.99
7804,20070409,282,790,1,0.99
7805,20070409,282,414,1,8.99
7806,20070410,282,623,2,6.99
7807,20070427,282,380,1,2.99
7808,20070427,282,492,1,3.99
7809,20070428,282,985,1,6.99
7810,20070428,282,779,2,4.99
7811,20070429,282,295,1,1.99
7812,20070429,282,585,2,0.99
7813,20070430,282,196,1,1.99
7814,20070430,282,506,1,9.99
7815,20070406,283,446,2,4.99
7816,20070406,283,451,2,6.99
7817,20070406,283,330,1,4.99
7818,20070406,283,849,1,0.99
7819,20070408,283,759,2,2.99
7820,20070408,283,427,1,1.99
7821,20070410,283,152,1,2.99
7822,20070411,283,467,1,0.99
7823,20070411,283,281,2,1.99
7824,20070411,283,652,1,0.99
7825,20070412,283,334,2,4.99
7826,20070427,283,737,1,0.99
7827,20070428,283,311,2,0.99
7828,20070430,283,783,1,4.99
7829,20070430,283,252,2,2.99
7830,20070430,283,319,1,2.99
7831,20070430,283,554,1,2.99
7832,20070406,284,416,2,0.99
7833,20070407,284,252,1,2.99
7834,20070408,284,871,1,7.99
7835,20070408,284,603,1,7.99
7836,20070409,284,574,1,6.99
7837,20070411,284,397,1,5.99
7838,20070426,284,841,2,2.99
7839,20070427,284,116,1,6.99
7840,20070427,284,804,2,4.99
7841,20070428,284,327,1,8.99
7842,20070429,284,620,1,2.99
7843,20070430,284,795,1,0.99
7844,20070406,285,449,2,6.99
7845,20070409,285,772,2,2.99
7846,20070410,285,969,1,9.99
7847,20070411,285,168,1,0.99
7848,20070411,285,698,1,3.99
7849,20070411,285,589,2,4.99
7850,20070411,285,572,2,4.99
7851,20070412,285,586,1,0.99
7852,20070427,285,972,1,6.99
7853,20070427,285,763,2,9.99
7854,20070428,285,227,2,9.99
7855,20070428,285,263,1,4.99
7856,20070429,285,873,1,0.99
7857,20070406,286,282,1,4.99
7858,20070406,286,274,1,3.99
7859,20070407,286,791,2,6.99
7860,20070407,286,798,2,9.99
7861,20070408,286,10,2,4.99
7862,20070408,286,230,1,2.99
7863,20070410,286,356,2,4.99
7864,20070412,286,351,1,2.99
7865,20070427,286,592,1,2.99
7866,20070427,286,658,2,2.99
7867,20070427,286,489,2,0.99
7868,20070427,286,862,2,2.99
7869,20070428,286,544,1,6.99
7870,20070429,286,52,2,0.99
7871,20070430,286,893,1,6.99
7872,20070430,286,79,1,3.99
7873,20070430,286,22,2,5.99
7874,20070408,287,402,2,4.99
7875,20070409,287,545,2,1.99
7876,20070410,287,154,1,3.99
7877,20070410,287,382,2,0.99
7878,20070411,287,115,2,3.99
7879,20070411,287,529,1,2.99
7880,20070427,287,595,1,2.99
7881,20070428,287,967,1,2.99
7882,20070430,287,334,1,6.99
7883,20070430,287,743,2,1.99
7884,20070430,287,115,2,6.99
7885,20070406,288,895,1,3.99
7886,20070408,288,326,2,2.99
7887,20070408,288,809,2,0.99
7888,20070411,288,442,1,2.99
7889,20070412,288,592,2,3.99
7890,20070428,288,406,2,0.99
7891,20070428,288,542,1,2.99
7892,20070430,288,383,2,2.99
7893,20070430,288,718,2,0.99
7894,20070406,289,693,1,2.99
7895,20070408,289,595,1,0.99
7896,20070409,289,100,1,4.99
7897,20070409,289,838,2,8.99
7898,20070410,289,572,1,4.99
7899,20070410,289,786,2,0.99
7900,20070411,289,960,2,3.99
7901,20070412,289,771,2,7.99
7902,20070427,289,279,1,4.99
7903,20070427,289,486,2,4.99
7904,20070427,289,376,2,0.99
7905,20070430,289,231,2,2.99
7906,20070407,290,881,2,4.99
7907,20070407,290,140,2,0.99
7908,20070407,290,275,2,0.99
7909,20070409,290,560,1,2.99
7910,20070409,290,361,2,5.99
7911,20070410,290,286,1,2.99
7912,20070412,290,649,2,4.99
7913,20070426,290,934,2,4.99
7914,20070427,290,760,1,2.99
7915,20070428,290,153,1,1.99
7916,20070429,290,767,2,4.99
7917,20070430,290,823,2,7.99
7918,20070430,290,574,2,0.99
7919,20070430,290,788,2,3.99
7920,20070430,290,317,1,1.99
7921,20070405,291,81,1,4.99
7922,20070408,291,66,1,3.99
7923,20070410,291,35,1,2.99
7924,20070412,291,190,2,4.99
7925,20070412,291,51,1,2.99
7926,20070427,291,753,1,5.99
7927,20070427,291,634,2,0.99
7928,20070429,291,285,2,0.99
7929,20070429,291,98,1,4.99
7930,20070430,291,879,1,5.99
7931,20070430,291,958,2,5.99
7932,20070430,291,704,2,7.99
7933,20070406,292,839,2,0.99
7934,20070407,292,244,1,4.99
7935,20070409,292,611,2,4.99
7936,20070409,292,64,2,0.99
7937,20070410,292,725,2,4.99
7938,20070411,292,501,2,8.99
7939,20070412,292,25,2,6.99
7940,20070427,292,806,1,5.99
7941,20070427,292,394,1,2.99
7942,20070427,292,557,2,2.99
7943,20070428,292,609,1,4.99
7944,20070428,292,645,1,2.99
7945,20070429,292,914,2,4.99
7946,20070430,292,408,1,8.99
7947,20070430,292,694,2,5.99
7948,20070430,292,418,2,1.99
7949,20070406,293,303,2,3.99
7950,20070407,293,418,1,0.99
7951,20070408,293,906,2,4.99
7952,20070408,293,796,2,6.99
7953,20070410,293,574,2,3.99
7954,20070411,293,216,1,9.99
7955,20070427,293,854,2,4.99
7956,20070429,293,356,1,4.99
7957,20070429,293,383,1,2.99
7958,20070430,293,820,1,2.99
7959,20070406,294,731,2,4.99
7960,20070406,294,703,2,4.99
7961,20070408,294,597,2,7.99
7962,20070411,294,944,2,5.99
7963,20070427,294,964,1,6.99
7964,20070428,294,892,2,4.99
7965,20070429,294,90,1,4.99
7966,20070430,294,540,1,2.99
7967,20070430,294,928,1,2.99
7968,20070430,294,748,1,0.99
7969,20070430,294,996,1,0.99
7970,20070430,294,856,1,4.99
7971,20070405,295,531,1,1.99
7972,20070406,295,879,2,9.99
7973,20070407,295,688,2,1.99
7974,20070407,295,610,1,1.99
7975,20070409,295,773,1,2.99
7976,20070409,295,123,2,4.99
7977,20070409,295,140,1,2.99
7978,20070410,295,933,1,4.99
7979,20070411,295,285,2,2.99
7980,20070411,295,299,1,3.99
7981,20070428,295,416,2,0.99
7982,20070428,295,350,2,7.99
7983,20070429,295,324,2,9.99
7984,20070430,295,990,2,2.99
7985,20070430,295,60,1,7.99
7986,20070430,295,763,1,8.99
7987,20070430,295,1000,1,4.99
7988,20070430,295,190,2,4.99
7989,20070430,295,270,1,0.99
7990,20070405,296,887,1,7.99
7991,20070406,296,76,1,2.99
7992,20070407,296,973,2,4.99
7993,20070409,296,376,2,0.99
7994,20070410,296,804,1,4.99
7995,20070411,296,141,1,4.99
7996,20070411,296,308,2,5.99
7997,20070426,296,253,1,6.99
7998,20070427,296,346,2,4.99
7999,20070428,296,741,2,0.99
8000,20070430,296,438,2,5.99
8001,20070430,296,645,1,2.99
8002,20070406,297,407,1,0.99
8003,20070408,297,349,2,2.99
8004,20070408,297,160,2,5.99
8005,20070410,297,129,2,8.99
8006,20070411,297,559,2,2.99
8007,20070411,297,59,1,6.99
8008,20070411,297,68,2,4.99
8009,20070426,297,525,2,2.99
8010,20070428,297,155,2,0.99
8011,20070428,297,697,1,0.99
8012,20070430,297,69,2,2.99
8013,20070430,297,706,2,5.99
8014,20070430,297,646,2,0.99
8015,20070405,298,492,1,0.99
8016,20070406,298,391,1,2.99
8017,20070407,298,450,1,2.99
8018,20070408,298,443,1,3.99
8019,20070409,298,609,1,2.99
8020,20070409,298,264,2,2.99
8021,20070412,298,646,1,0.99
8022,20070428,298,245,2,0.99
8023,20070428,298,659,2,7.99
8024,20070429,298,902,1,5.99
8025,20070405,299,429,2,0.99
8026,20070407,299,472,2,5.99
8027,20070407,299,481,1,2.99
8028,20070409,299,623,2,1.99
8029,20070410,299,792,2,2.99
8030,20070412,299,416,2,0.99
8031,20070412,299,872,2,7.99
8032,20070427,299,521,2,4.99
8033,20070428,299,39,1,2.99
8034,20070428,299,551,1,9.99
8035,20070430,299,288,2,2.99
8036,20070430,299,797,1,0.99
8037,20070406,300,809,2,0.99
8038,20070407,300,377,2,0.99
8039,20070410,300,788,1,2.99
8040,20070410,300,878,2,10.99
8041,20070411,300,767,2,4.99
8042,20070412,300,349,1,5.99
8043,20070426,300,172,2,4.99
8044,20070428,300,776,2,4.99
8045,20070428,300,329,1,6.99
8046,20070428,300,750,1,6.99
8047,20070429,300,436,1,3.99
8048,20070430,300,213,1,0.99
8049,20070430,300,895,1,2.99
8050,20070430,300,795,1,0.99
8051,20070407,301,114,2,4.99
8052,20070408,301,285,1,3.99
8053,20070409,301,657,1,6.99
8054,20070409,301,804,2,4.99
8055,20070410,301,414,2,2.99
8056,20070410,301,453,2,2.99
8057,20070412,301,203,2,6.99
8058,20070427,301,426,2,4.99
8059,20070428,301,365,2,4.99
8060,20070430,301,684,2,4.99
8061,20070408,302,568,2,4.99
8062,20070409,302,12,2,0.99
8063,20070410,302,4,1,2.99
8064,20070410,302,160,1,0.99
8065,20070410,302,31,1,4.99
8066,20070412,302,964,2,7.99
8067,20070427,302,743,2,0.99
8068,20070427,302,114,1,6.99
8069,20070429,302,351,2,6.99
8070,20070429,302,18,1,0.99
8071,20070429,302,413,1,2.99
8072,20070430,302,107,2,7.99
8073,20070430,302,155,2,2.99
8074,20070430,302,21,1,8.99
8075,20070430,302,568,1,5.99
8076,20070409,303,210,2,4.99
8077,20070411,303,755,1,4.99
8078,20070411,303,8,2,4.99
8079,20070411,303,681,1,4.99
8080,20070427,303,913,1,4.99
8081,20070427,303,709,2,2.99
8082,20070429,303,940,1,0.99
8083,20070429,303,518,1,6.99
8084,20070429,303,511,1,0.99
8085,20070430,303,530,1,2.99
8086,20070407,304,730,2,6.99
8087,20070408,304,723,1,8.99
8088,20070409,304,935,2,2.99
8089,20070410,304,763,1,4.99
8090,20070410,304,383,2,3.99
8091,20070410,304,863,1,0.99
8092,20070411,304,832,1,0.99
8093,20070412,304,70,2,4.99
8094,20070427,304,578,2,4.99
8095,20070428,304,904,1,4.99
8096,20070430,304,981,1,0.99
8097,20070430,304,922,2,6.99
8098,20070407,305,1000,1,4.99
8099,20070408,305,484,2,2.99
8100,20070409,305,595,2,0.99
8101,20070409,305,410,2,2.99
8102,20070410,305,734,2,4.99
8103,20070410,305,9,1,8.99
8104,20070411,305,708,2,7.99
8105,20070412,305,885,1,0.99
8106,20070429,305,398,2,4.99
8107,20070430,305,61,1,4.99
8108,20070406,306,838,1,6.99
8109,20070407,306,628,2,5.99
8110,20070408,306,493,2,1.99
8111,20070410,306,756,2,2.99
8112,20070412,306,158,1,2.99
8113,20070426,306,639,2,4.99
8114,20070427,306,137,2,6.99
8115,20070427,306,253,2,4.99
8116,20070428,306,351,1,2.99
8117,20070429,306,813,2,0.99
8118,20070429,306,479,2,0.99
8119,20070430,306,165,1,4.99
8120,20070430,306,286,2,4.99
8121,20070430,306,907,1,0.99
8122,20070430,306,244,2,6.99
8123,20070406,307,84,1,6.99
8124,20070406,307,455,1,4.99
8125,20070408,307,895,1,2.99
8126,20070408,307,255,2,4.99
8127,20070410,307,724,2,3.99
8128,20070411,307,532,2,6.99
8129,20070411,307,105,2,0.99
8130,20070426,307,71,2,10.99
8131,20070427,307,748,2,2.99
8132,20070428,307,90,2,3.99
8133,20070428,307,581,1,0.99
8134,20070429,307,121,1,6.99
8135,20070430,307,912,2,4.99
8136,20070406,308,612,2,3.99
8137,20070407,308,113,2,8.99
8138,20070410,308,356,1,2.99
8139,20070429,308,949,1,0.99
8140,20070430,308,759,2,2.99
8141,20070430,308,320,1,7.99
8142,20070406,309,695,1,4.99
8143,20070406,309,381,2,7.99
8144,20070407,309,255,2,4.99
8145,20070408,309,903,2,4.99
8146,20070409,309,135,2,8.99
8147,20070410,309,385,2,4.99
8148,20070412,309,676,2,4.99
8149,20070427,309,174,2,5.99
8150,20070428,309,838,2,4.99
8151,20070428,309,914,1,5.99
8152,20070429,309,915,1,4.99
8153,20070429,309,234,2,2.99
8154,20070429,309,872,2,2.99
8155,20070430,309,974,1,2.99
8156,20070430,309,450,1,2.99
8157,20070430,309,717,1,0.99
8158,20070406,310,120,1,10.99
8159,20070407,310,688,2,0.99
8160,20070410,310,120,1,5.99
8161,20070410,310,401,1,0.99
8162,20070428,310,174,1,5.99
8163,20070429,310,239,1,5.99
8164,20070430,310,964,2,7.99
8165,20070430,310,559,1,2.99
8166,20070408,311,604,2,3.99
8167,20070409,311,62,2,5.99
8168,20070411,311,805,2,4.99
8169,20070428,311,698,1,6.99
8170,20070429,311,900,1,2.99
8171,20070430,311,227,1,6.99
8172,20070430,311,313,1,8.99
8173,20070430,311,979,2,4.99
8174,20070406,312,983,1,2.99
8175,20070406,312,581,1,1.99
8176,20070408,312,147,1,3.99
8177,20070409,312,918,2,5.99
8178,20070412,312,380,2,2.99
8179,20070412,312,544,1,2.99
8180,20070428,312,699,1,4.99
8181,20070429,312,162,2,6.99
8182,20070429,312,527,2,4.99
8183,20070430,312,938,2,6.99
8184,20070430,312,125,2,3.99
8185,20070408,313,559,1,2.99
8186,20070409,313,966,2,5.99
8187,20070411,313,109,2,2.99
8188,20070427,313,109,1,0.99
8189,20070429,313,190,2,4.99
8190,20070430,313,645,2,3.99
8191,20070430,313,629,2,2.99
8192,20070405,314,606,2,0.99
8193,20070406,314,992,2,2.99
8194,20070406,314,945,2,0.99
8195,20070407,314,111,2,0.99
8196,20070409,314,889,1,4.99
8197,20070410,314,111,2,0.99
8198,20070411,314,999,2,5.99
8199,20070412,314,702,1,2.99
8200,20070412,314,738,2,3.99
8201,20070427,314,966,1,4.99
8202,20070427,314,363,2,2.99
8203,20070428,314,67,1,6.99
8204,20070428,314,137,2,3.99
8205,20070428,314,291,1,0.99
8206,20070429,314,973,1,6.99
8207,20070429,314,984,1,4.99
8208,20070430,314,111,2,3.99
8209,20070430,314,529,1,6.99
8210,20070407,315,366,1,2.99
8211,20070408,315,451,1,4.99
8212,20070409,315,729,2,6.99
8213,20070412,315,515,2,4.99
8214,20070412,315,297,2,4.99
8215,20070429,315,435,1,5.99
8216,20070429,315,114,1,6.99
8217,20070430,315,919,1,9.99
8218,20070407,316,609,1,2.99
8219,20070409,316,55,1,3.99
8220,20070410,316,227,2,7.99
8221,20070410,316,165,2,5.99
8222,20070426,316,165,2,4.99
8223,20070427,316,735,1,2.99
8224,20070427,316,3,2,2.99
8225,20070427,316,893,2,4.99
8226,20070428,316,732,1,1.99
8227,20070429,316,621,1,4.99
8228,20070430,316,267,2,4.99
8229,20070430,316,354,1,6.99
8230,20070407,317,348,2,0.99
8231,20070407,317,893,2,8.99
8232,20070408,317,850,1,0.99
8233,20070410,317,651,2,0.99
8234,20070410,317,627,2,7.99
8235,20070427,317,138,1,2.99
8236,20070428,317,304,1,2.99
8237,20070429,317,644,1,2.99
8238,20070429,317,844,2,4.99
8239,20070430,317,322,2,2.99
8240,20070430,317,88,2,4.99
8241,20070430,317,272,1,8.99
8242,20070406,318,21,2,4.99
8243,20070406,318,932,1,2.99
8244,20070407,318,415,1,8.99
8245,20070428,318,594,1,0.99
8246,20070428,318,882,1,0.99
8247,20070430,318,85,2,5.99
8248,20070407,319,450,2,3.99
8249,20070407,319,546,2,2.99
8250,20070408,319,755,2,4.99
8251,20070410,319,614,1,8.99
8252,20070410,319,621,1,2.99
8253,20070411,319,709,2,2.99
8254,20070411,319,912,2,4.99
8255,20070411,319,320,1,4.99
8256,20070412,319,271,2,6.99
8257,20070428,319,976,2,2.99
8258,20070430,319,731,2,4.99
8259,20070430,319,831,1,0.99
8260,20070405,320,940,1,0.99
8261,20070406,320,6,2,4.99
8262,20070407,320,930,1,2.99
8263,20070427,320,266,2,4.99
8264,20070427,320,914,2,3.99
8265,20070428,320,911,1,4.99
8266,20070428,320,777,2,4.99
8267,20070428,320,347,1,4.99
8268,20070428,320,646,1,0.99
8269,20070429,320,768,1,4.99
8270,20070430,320,178,1,0.99
8271,20070406,321,738,2,5.99
8272,20070406,321,341,1,4.99
8273,20070407,321,263,1,4.99
8274,20070407,321,351,2,5.99
8275,20070409,321,748,2,2.99
8276,20070410,321,159,2,8.99
8277,20070411,321,562,1,2.99
8278,20070412,321,893,2,5.99
8279,20070429,321,397,1,6.99
8280,20070430,321,299,1,0.99
8281,20070405,322,555,2,0.99
8282,20070406,322,242,2,1.99
8283,20070406,322,785,1,4.99
8284,20070411,322,619,2,2.99
8285,20070412,322,298,1,3.99
8286,20070412,322,434,2,0.99
8287,20070412,322,881,2,4.99
8288,20070427,322,570,1,4.99
8289,20070428,322,239,2,4.99
8290,20070430,322,739,2,7.99
8291,20070430,322,820,1,4.99
8292,20070430,322,511,2,1.99
8293,20070406,323,590,1,6.99
8294,20070408,323,292,2,1.99
8295,20070410,323,260,2,4.99
8296,20070410,323,114,1,1.99
8297,20070412,323,303,1,3.99
8298,20070427,323,485,2,7.99
8299,20070427,323,169,2,2.99
8300,20070428,323,601,2,5.99
8301,20070428,323,787,1,1.99
8302,20070428,323,859,2,4.99
8303,20070429,323,947,1,0.99
8304,20070429,323,164,2,0.99
8305,20070430,323,193,1,2.99
8306,20070430,323,224,1,4.99
8307,20070430,323,501,1,4.99
8308,20070406,324,911,2,4.99
8309,20070407,324,553,2,0.99
8310,20070407,324,161,1,4.99
8311,20070410,324,735,2,2.99
8312,20070410,324,970,1,0.99
8313,20070411,324,378,1,2.99
8314,20070411,324,897,1,4.99
8315,20070427,324,997,1,3.99
8316,20070427,324,159,1,7.99
8317,20070428,324,596,2,6.99
8318,20070429,324,651,2,3.99
8319,20070430,324,884,2,4.99
8320,20070430,324,815,1,2.99
8321,20070409,325,716,1,5.99
8322,20070410,325,464,1,2.99
8323,20070410,325,469,2,4.99
8324,20070411,325,182,1,4.99
8325,20070412,325,948,2,0.99
8326,20070427,325,575,2,9.99
8327,20070428,325,150,2,2.99
8328,20070429,325,130,2,0.99
8329,20070430,325,305,1,2.99
8330,20070430,325,226,2,4.99
8331,20070406,326,516,2,0.99
8332,20070407,326,415,2,7.99
8333,20070409,326,491,1,5.99
8334,20070427,326,609,1,2.99
8335,20070428,326,417,2,2.99
8336,20070428,326,418,1,4.99
8337,20070429,326,58,2,5.99
8338,20070429,326,853,1,4.99
8339,20070429,326,939,2,2.99
8340,20070430,326,275,1,0.99
8341,20070430,326,810,1,0.99
8342,20070430,326,555,1,4.99
8343,20070407,327,732,1,4.99
8344,20070408,327,581,1,0.99
8345,20070412,327,928,1,2.99
8346,20070427,327,650,1,1.99
8347,20070428,327,882,1,1.99
8348,20070409,328,512,2,4.99
8349,20070428,328,382,2,1.99
8350,20070429,328,115,1,6.99
8351,20070429,328,244,1,4.99
8352,20070430,328,154,2,2.99
8353,20070430,328,234,1,2.99
8354,20070406,329,529,1,2.99
8355,20070407,329,691,1,4.99
8356,20070407,329,307,2,4.99
8357,20070407,329,631,1,1.99
8358,20070408,329,353,2,2.99
8359,20070428,329,228,2,4.99
8360,20070428,329,274,1,7.99
8361,20070429,329,620,2,6.99
8362,20070430,329,901,1,0.99
8363,20070430,329,35,2,4.99
8364,20070430,329,168,1,0.99
8365,20070430,329,886,1,0.99
8366,20070430,329,841,2,6.99
8367,20070406,330,533,1,4.99
8368,20070406,330,491,1,2.99
8369,20070406,330,288,2,2.99
8370,20070407,330,625,2,1.99
8371,20070409,330,328,2,2.99
8372,20070410,330,844,1,5.99
8373,20070412,330,494,1,0.99
8374,20070412,330,761,2,2.99
8375,20070412,330,162,1,2.99
8376,20070428,330,773,1,2.99
8377,20070429,330,272,1,4.99
8378,20070430,330,881,2,4.99
8379,20070405,331,577,1,4.99
8380,20070406,331,827,1,4.99
8381,20070406,331,683,2,8.99
8382,20070407,331,596,1,4.99
8383,20070407,331,319,1,5.99
8384,20070407,331,879,2,10.99
8385,20070409,331,872,2,2.99
8386,20070410,331,687,2,1.99
8387,20070410,331,73,1,5.99
8388,20070428,331,241,1,0.99
8389,20070430,331,782,2,4.99
8390,20070430,331,447,1,5.99
8391,20070430,331,271,1,6.99
8392,20070407,332,510,1,6.99
8393,20070407,332,803,1,6.99
8394,20070409,332,546,2,2.99
8395,20070409,332,440,2,1.99
8396,20070409,332,665,2,2.99
8397,20070409,332,339,2,0.99
8398,20070409,332,27,1,0.99
8399,20070427,332,667,2,7.99
8400,20070427,332,665,1,2.99
8401,20070427,332,597,2,8.99
8402,20070427,332,915,1,4.99
8403,20070428,332,579,2,8.99
8404,20070428,332,956,1,6.99
8405,20070430,332,273,1,1.99
8406,20070430,332,458,2,5.99
8407,20070430,332,225,1,0.99
8408,20070430,332,8,2,4.99
8409,20070409,333,488,2,0.99
8410,20070410,333,348,2,1.99
8411,20070410,333,941,2,4.99
8412,20070411,333,786,2,0.99
8413,20070426,333,614,1,4.99
8414,20070426,333,142,2,0.99
8415,20070427,333,619,2,6.99
8416,20070427,333,436,2,0.99
8417,20070429,333,222,2,4.99
8418,20070430,333,308,1,4.99
8419,20070430,333,324,1,10.99
8420,20070430,333,591,2,4.99
8421,20070430,333,394,1,2.99
8422,20070406,334,838,2,4.99
8423,20070408,334,165,1,6.99
8424,20070409,334,892,1,4.99
8425,20070409,334,830,2,0.99
